dataset,seed,query_id,noise_sigma,runtime_ms,success,distance_l2,clean_distance_l2,distance_inflation
breast_cancer,4,8,0.05,0.050000002374872565,1,0.15245675934722538,0.1288191434560799,1.1834945898332618
breast_cancer,4,8,0.1,0.09370001498609781,1,0.15661307272082492,0.1288191434560799,1.2157593081203897
breast_cancer,4,9,0.0,0.05479998071677983,1,0.8177747149728657,0.8177747149728657,1.0
breast_cancer,4,9,0.01,0.0847000046633184,1,0.814914725307036,0.8177747149728657,0.996502716929901
breast_cancer,4,9,0.03,0.06429999484680593,1,0.8680493844752033,0.8177747149728657,1.0614774076305427
breast_cancer,4,9,0.05,0.05810000584460795,1,0.830892253765418,0.8177747149728657,1.0160405287084322
breast_cancer,4,9,0.1,0.05379997310228646,1,0.7748794244429487,0.8177747149728657,0.9475463232788504
breast_cancer,4,10,0.0,0.05119998240843415,1,0.778240267776172,0.778240267776172,1.0
breast_cancer,4,10,0.01,0.05190001684240997,1,0.7907744438772475,0.778240267776172,1.0161057922855778
breast_cancer,4,10,0.03,0.3687999851536006,1,0.7919561707055618,0.778240267776172,1.0176242524286017
breast_cancer,4,10,0.05,0.16029999824240804,1,0.7392897493357596,0.778240267776172,0.9499505229256335
breast_cancer,4,10,0.1,0.1377999724354595,1,0.9010165655827627,0.778240267776172,1.157761430358037
breast_cancer,4,11,0.0,0.12549999519251287,1,0.9109081490782246,0.9109081490782246,1.0
breast_cancer,4,11,0.01,0.12450001668184996,1,0.9110352108746239,0.9109081490782246,1.0001394891422675
breast_cancer,4,11,0.03,0.12229999992996454,1,0.9116829834728287,0.9109081490782246,1.0008506174803553
breast_cancer,4,11,0.05,0.1412999990861863,1,0.8867622536961097,0.9109081490782246,0.9734925026123119
breast_cancer,4,11,0.1,0.1230000052601099,1,0.9159193930264459,0.9109081490782246,1.005501371299941
breast_cancer,4,12,0.0,0.12069998774677515,1,0.8523673735306615,0.8523673735306615,1.0
breast_cancer,4,12,0.01,0.12009998317807913,1,0.8506796176814414,0.8523673735306615,0.9980199196946862
breast_cancer,4,12,0.03,0.11890000314451754,1,0.8433924317660438,0.8523673735306615,0.9894705709728872
breast_cancer,4,12,0.05,0.11659998563118279,1,0.812246369264387,0.8523673735306615,0.9529299155362013
breast_cancer,4,12,0.1,0.11950000771321356,1,0.8316464142124396,0.8523673735306615,0.9756901073859832
breast_cancer,4,13,0.0,0.12429998605512083,1,0.5994483268617494,0.5994483268617494,1.0
breast_cancer,4,13,0.01,0.12350000906735659,1,0.6101885300872039,0.5994483268617494,1.017916812415979
breast_cancer,4,13,0.03,0.12700000661425292,1,0.6055262470089438,0.5994483268617494,1.0101391894427558
breast_cancer,4,13,0.05,0.12599999899975955,1,0.5846444474526659,0.5994483268617494,0.9753041609331278
breast_cancer,4,13,0.1,0.1246000174432993,1,0.6827729487882179,0.5994483268617494,1.139002176155353
breast_cancer,4,14,0.0,0.1196000084746629,1,1.3753422222755047,1.3753422222755047,1.0
breast_cancer,4,14,0.01,0.12119999155402184,1,1.374884108245335,1.3753422222755047,0.9996669090625228
breast_cancer,4,14,0.03,0.11809999705292284,1,1.3977878921848286,1.3753422222755047,1.0163200616877648
breast_cancer,4,14,0.05,0.11799999629147351,1,1.4512568753680837,1.3753422222755047,1.0551969188926507
breast_cancer,4,14,0.1,0.11970000923611224,1,1.3396498206490866,1.3753422222755047,0.9740483488048778
breast_cancer,4,15,0.0,0.11570000788196921,1,0.11993513354745997,0.11993513354745997,1.0
breast_cancer,4,15,0.01,0.10809997911565006,1,0.12076970550364341,0.11993513354745997,1.006958527759951
breast_cancer,4,15,0.03,0.10569998994469643,1,0.12761769869801107,0.11993513354745997,1.0640560019680223
breast_cancer,4,15,0.05,0.10350000229664147,1,0.09609053532122222,0.11993513354745997,0.8011875459595657
breast_cancer,4,15,0.1,0.10500001371838152,1,0.22847345068110794,0.11993513354745997,1.9049751638513654
breast_cancer,4,16,0.0,0.10380000458098948,1,0.47006497998865837,0.47006497998865837,1.0
breast_cancer,4,16,0.01,0.10639999527484179,1,0.46614821211867696,0.47006497998865837,0.9916676033384237
breast_cancer,4,16,0.03,0.10370000381954014,1,0.5266761469205233,0.47006497998865837,1.120432640894097
breast_cancer,4,16,0.05,0.11379999341443181,1,0.4145197871922587,0.47006497998865837,0.8818350756575403
breast_cancer,4,16,0.1,0.10510001447983086,1,0.5468626425804877,0.47006497998865837,1.1633766944171895
breast_cancer,4,17,0.0,0.10619999375194311,1,0.7043399176716552,0.7043399176716552,1.0
breast_cancer,4,17,0.01,0.12039998546242714,1,0.7086988259449303,0.7043399176716552,1.0061886429604678
breast_cancer,4,17,0.03,0.2170999941881746,1,0.7167054709070719,0.7043399176716552,1.0175562294925633
breast_cancer,4,17,0.05,0.0999000039882958,1,0.709311001521215,0.7043399176716552,1.007057790883119
breast_cancer,4,17,0.1,0.08480000542476773,1,0.7973958978450728,0.7043399176716552,1.13211799848152
breast_cancer,4,18,0.0,0.08100000559352338,1,0.8800538272058653,0.8800538272058653,1.0
breast_cancer,4,18,0.01,0.07899999036453664,1,0.8933343074942028,0.8800538272058653,1.0150905318263344
breast_cancer,4,18,0.03,0.07750000804662704,1,0.864443415823119,0.8800538272058653,0.9822619811423254
breast_cancer,4,18,0.05,0.07819998427294195,1,0.9020285303546905,0.8800538272058653,1.0249697262479887
breast_cancer,4,18,0.1,0.07740000728517771,1,0.87367458584242,0.8800538272058653,0.9927513054699174
breast_cancer,4,19,0.0,0.07959999493323267,1,0.4642062052855357,0.4642062052855357,1.0
breast_cancer,4,19,0.01,0.08019999950192869,1,0.47594022578221906,0.4642062052855357,1.0252776037094673
breast_cancer,4,19,0.03,0.08009999874047935,1,0.42053433783492744,0.4642062052855357,0.9059214052863739
breast_cancer,4,19,0.05,0.09820002014748752,1,0.44419802729085206,0.4642062052855357,0.9568980815705027
breast_cancer,4,19,0.1,0.10490001295693219,1,0.29645760968815127,0.4642062052855357,0.6386334484817984
breast_cancer,4,20,0.0,0.08150000940077007,1,0.7771950508998577,0.7771950508998577,1.0
breast_cancer,4,20,0.01,0.08009999874047935,1,0.7817713256470515,0.7771950508998577,1.005888193371658
breast_cancer,4,20,0.03,0.07939999341033399,1,0.7529665916692346,0.7771950508998577,0.9688257674793853
breast_cancer,4,20,0.05,0.07759997970424592,1,0.7824444430919115,0.7771950508998577,1.006754278975369
breast_cancer,4,20,0.1,0.07909999112598598,1,0.7555894679674281,0.7771950508998577,0.9722005654727033
breast_cancer,4,21,0.0,0.08120000711642206,1,1.388271059558869,1.388271059558869,1.0
breast_cancer,4,21,0.01,0.07259999983943999,1,1.384422603772169,1.388271059558869,0.9972278786911233
breast_cancer,4,21,0.03,0.06620000931434333,1,1.375528252995113,1.388271059558869,0.9908210961569672
breast_cancer,4,21,0.05,0.06540000322274864,1,1.4338402735590197,1.388271059558869,1.0328244356074314
breast_cancer,4,21,0.1,0.06709998706355691,1,1.3459305732891627,1.388271059558869,0.9695012829244166
breast_cancer,4,22,0.0,0.0633999879937619,1,0.6605038260180001,0.6605038260180001,1.0
breast_cancer,4,22,0.01,0.06400002166628838,1,0.6502534087869634,0.6605038260180001,0.9844809116506807
breast_cancer,4,22,0.03,0.0644999963697046,1,0.6280922773144382,0.6605038260180001,0.9509290522979066
breast_cancer,4,22,0.05,0.06590000702999532,1,0.6292340789893411,0.6605038260180001,0.9526577352062049
breast_cancer,4,22,0.1,0.063000014051795,1,0.6761946455106127,0.6605038260180001,1.0237558343714803
breast_cancer,4,23,0.0,0.10510001447983086,1,1.3966333282574073,1.3966333282574073,1.0
breast_cancer,4,23,0.01,0.10410000686533749,1,1.4034765484467624,1.3966333282574073,1.004899797284584
breast_cancer,4,23,0.03,0.10309999925084412,1,1.3626175623695589,1.3966333282574073,0.9756444549907096
breast_cancer,4,23,0.05,0.1036000030580908,1,1.4363527870672566,1.3966333282574073,1.0284394321732302
breast_cancer,4,23,0.1,0.09689998114481568,1,1.4000196943063512,1.3966333282574073,1.0024246636396463
breast_cancer,4,24,0.0,0.05329999839887023,1,0.6183280894210195,0.6183280894210195,1.0
breast_cancer,4,24,0.01,0.05319999763742089,1,0.6197894549754343,0.6183280894210195,1.0023634144710831
breast_cancer,4,24,0.03,0.05460000829771161,1,0.5842218990854041,0.6183280894210195,0.9448412729113581
breast_cancer,4,24,0.05,0.06120000034570694,1,0.6001223690696305,0.6183280894210195,0.9705565367919219
breast_cancer,4,24,0.1,0.05599998985417187,1,0.7261788183218976,0.6183280894210195,1.1744231432246037
breast_cancer,4,25,0.0,0.05329999839887023,1,0.24519967325899636,0.24519967325899636,1.0
breast_cancer,4,25,0.01,0.060399994254112244,1,0.23640076323434953,0.24519967325899636,0.9641153272853148
breast_cancer,4,25,0.03,0.058200006606057286,1,0.2735382721146008,0.24519967325899636,1.1155735588018965
breast_cancer,4,25,0.05,0.05400000372901559,1,0.2816871587961979,0.24519967325899636,1.1488072355572063
breast_cancer,4,25,0.1,0.05229999078437686,1,0.2267190502232543,0.24519967325899636,0.9246303113290792
breast_cancer,4,26,0.0,0.0515999854542315,1,0.6180319557573987,0.6180319557573987,1.0
breast_cancer,4,26,0.01,0.05269999383017421,1,0.627624636881338,0.6180319557573987,1.0155213351584442
breast_cancer,4,26,0.03,0.05299999611452222,1,0.601576223638749,0.6180319557573987,0.9733739785372697
breast_cancer,4,26,0.05,0.05220001912675798,1,0.6609497446057168,0.6180319557573987,1.0694426695068255
breast_cancer,4,26,0.1,0.052499992307275534,1,0.4850913787132889,0.6180319557573987,0.7848969202875747
breast_cancer,4,27,0.0,0.054599979193881154,1,1.1384815313378747,1.1384815313378747,1.0
breast_cancer,4,27,0.01,0.052499992307275534,1,1.1370399463438736,1.1384815313378747,0.998733765147418
breast_cancer,4,27,0.03,0.05099998088553548,1,1.137967308442782,1.1384815313378747,0.9995483256592766
breast_cancer,4,27,0.05,0.05080000846646726,1,1.1493056633626397,1.1384815313378747,1.009507516570818
breast_cancer,4,27,0.1,0.05060000694356859,1,1.060336360370255,1.1384815313378747,0.931360176852594
breast_cancer,4,28,0.0,0.049299997044727206,1,0.476409568274741,0.476409568274741,1.0
breast_cancer,4,28,0.01,0.05199998850002885,1,0.4841247657748005,0.476409568274741,1.0161944637845943
breast_cancer,4,28,0.03,0.05949998740106821,1,0.46332269813254356,0.476409568274741,0.9725302113692008
breast_cancer,4,28,0.05,0.05400000372901559,1,0.5549783111988541,0.476409568274741,1.1649184822392216
breast_cancer,4,28,0.1,0.052700022934004664,1,0.5018510545386002,0.476409568274741,1.0534025509940794
breast_cancer,4,29,0.0,0.058999983593821526,1,0.1288181438938884,0.1288181438938884,1.0
breast_cancer,4,29,0.01,0.05780000356025994,1,0.13717370874108703,0.1288181438938884,1.0648632606760844
breast_cancer,4,29,0.03,0.05289999535307288,1,0.10657378960361127,0.1288181438938884,0.8273197111999959
breast_cancer,4,29,0.05,0.05569998756982386,1,0.038188287621670924,0.1288181438938884,0.29645115561615165
breast_cancer,4,29,0.1,0.05440000677481294,1,0.009570594014346734,0.1288181438938884,0.07429538825082231
breast_cancer,4,30,0.0,0.04990000161342323,1,0.5665046982874052,0.5665046982874052,1.0
breast_cancer,4,30,0.01,0.05020000389777124,1,0.5670613358995831,0.5665046982874052,1.0009825825167216
breast_cancer,4,30,0.03,0.05119998240843415,1,0.48654051763952155,0.5665046982874052,0.8588463945848593
breast_cancer,4,30,0.05,0.04959999932907522,1,0.5533497549637467,0.5665046982874052,0.9767787568868765
breast_cancer,4,30,0.1,0.0509000092279166,1,0.4099020257925168,0.5665046982874052,0.7235633297158657
breast_cancer,4,31,0.0,0.05069997860118747,1,2.1747206793417373,2.1747206793417373,1.0
breast_cancer,4,31,0.01,0.05120001151226461,1,2.1600944359483956,2.1747206793417373,0.9932744266736044
breast_cancer,4,31,0.03,0.050799979362636805,1,2.1938106729244344,2.1747206793417373,1.0087781358608663
breast_cancer,4,31,0.05,0.051700015319511294,1,2.2221658642343116,2.1747206793417373,1.0218166798813608
breast_cancer,4,31,0.1,0.05180001608096063,1,2.2923080512378595,2.1747206793417373,1.0540701033530957
breast_cancer,4,32,0.0,0.05169998621568084,1,0.0014806685370076442,0.0014806685370076442,1.0
breast_cancer,4,32,0.01,0.05150001379661262,1,0.004013931423126664,0.0014806685370076442,2.710891278367146
breast_cancer,4,32,0.03,0.05050000618211925,1,0.0,0.0014806685370076442,0.0
breast_cancer,4,32,0.05,0.05360000068321824,1,0.061495102625306185,0.0014806685370076442,41.53198443021195
breast_cancer,4,32,0.1,0.05140001303516328,1,0.0521400184137417,0.0014806685370076442,35.21383558207702
breast_cancer,4,33,0.0,0.05219999002292752,1,0.21469690634387795,0.21469690634387795,1.0
breast_cancer,4,33,0.01,0.05110001075081527,1,0.2126218863564302,0.21469690634387795,0.9903351192954583
breast_cancer,4,33,0.03,0.05229999078437686,1,0.1591356544525519,0.21469690634387795,0.7412107475720487
breast_cancer,4,33,0.05,0.052099989261478186,1,0.21832039551123936,0.21469690634387795,1.016877230459752
breast_cancer,4,33,0.1,0.051799986977130175,1,0.3020422123123596,0.21469690634387795,1.406830761820953
breast_cancer,4,34,0.0,0.048299989430233836,1,1.005967055100454,1.005967055100454,1.0
breast_cancer,4,34,0.01,0.04909999552182853,1,1.0148996914112705,1.005967055100454,1.0088796509443587
breast_cancer,4,34,0.03,0.048999994760379195,1,0.9814052463575952,1.005967055100454,0.9755838835692227
breast_cancer,4,34,0.05,0.04959999932907522,1,0.9669927849717054,1.005967055100454,0.9612569120120372
breast_cancer,4,34,0.1,0.048699992476031184,1,1.0618866519464012,1.005967055100454,1.0555879007790798
wine_binary,0,0,0.0,0.05910001345910132,1,1.3713071520700721,1.3713071520700721,1.0
wine_binary,0,0,0.01,0.055100012104958296,1,1.383929833863122,1.3713071520700721,1.0092048537586895
wine_binary,0,0,0.03,0.053099996875971556,1,1.4031087507492368,1.3713071520700721,1.0231907188926699
wine_binary,0,0,0.05,0.05140001303516328,1,1.3865276538771762,1.3713071520700721,1.011099265240561
wine_binary,0,0,0.1,0.0501000031363219,1,1.2592326937389524,1.3713071520700721,0.9182718049986566
wine_binary,0,1,0.0,0.047900015488266945,1,1.4053345999939126,1.4053345999939126,1.0
wine_binary,0,1,0.01,0.04650000482797623,1,1.39503617166176,1.4053345999939126,0.9926719029530781
wine_binary,0,1,0.03,0.046699977247044444,1,1.4201418335017664,1.4053345999939126,1.0105364469841687
wine_binary,0,1,0.05,0.04650000482797623,1,1.374879711088824,1.4053345999939126,0.9783290834046066
wine_binary,0,1,0.1,0.04569999873638153,1,1.3230683620993215,1.4053345999939126,0.9414614584349184
wine_binary,0,2,0.0,0.04600000102072954,1,0.5534595916806744,0.5534595916806744,1.0
wine_binary,0,2,0.01,0.04539999645203352,1,0.548540268372028,0.5534595916806744,0.9911116847867646
wine_binary,0,2,0.03,0.04539999645203352,1,0.5144513973633762,0.5534595916806744,0.9295193453982012
wine_binary,0,2,0.05,0.04579999949783087,1,0.5268325381381247,0.5534595916806744,0.9518897965763099
wine_binary,0,2,0.1,0.04749998333863914,1,0.4578011616284283,0.5534595916806744,0.8271627567935665
wine_binary,0,3,0.0,0.047999987145885825,1,0.4479220935599979,0.4479220935599979,1.0
wine_binary,0,3,0.01,0.047600013203918934,1,0.4442974147204043,0.4479220935599979,0.9919077917974857
wine_binary,0,3,0.03,0.04640000406652689,1,0.45383290940920373,0.4479220935599979,1.0131960801536442
wine_binary,0,3,0.05,0.046299974201247096,1,0.3867846313310014,0.4479220935599979,0.8635087147787514
wine_binary,0,3,0.1,0.046200002543628216,1,0.3306346328866394,0.4479220935599979,0.7381520975195027
wine_binary,0,4,0.0,0.04600000102072954,1,0.56145289000407,0.56145289000407,1.0
wine_binary,0,4,0.01,0.04659997648559511,1,0.5633309388569433,0.56145289000407,1.0033449802936445
wine_binary,0,4,0.03,0.04579999949783087,1,0.5927433041105461,0.56145289000407,1.0557311479975628
wine_binary,0,4,0.05,0.04639997496269643,1,0.6165515634769079,0.56145289000407,1.0981358800601035
wine_binary,0,4,0.1,0.046200002543628216,1,0.5170406706547294,0.56145289000407,0.9208976921482787
wine_binary,0,5,0.0,0.044400017941370606,1,1.5216097243073392,1.5216097243073392,1.0
wine_binary,0,5,0.01,0.045400025555863976,1,1.5109319676193955,1.5216097243073392,0.9929825917136509
wine_binary,0,5,0.03,0.04640000406652689,1,1.4999609020080165,1.5216097243073392,0.985772421171153
wine_binary,0,5,0.05,0.04529999569058418,1,1.5028501613186482,1.5216097243073392,0.9876712387618115
wine_binary,0,5,0.1,0.04740001168102026,1,1.5896260135203084,1.5216097243073392,1.0447002198569224
wine_binary,0,6,0.0,0.044899992644786835,1,1.9587708731115216,1.9587708731115216,1.0
wine_binary,0,6,0.01,0.04499999340623617,1,1.9557156700771878,1.9587708731115216,0.9984402448105221
wine_binary,0,6,0.03,0.045599997974932194,1,1.9503313223237126,1.9587708731115216,0.9956914047969262
wine_binary,0,6,0.05,0.045100023271515965,1,2.0069338653306747,1.9587708731115216,1.0245883747202376
wine_binary,0,6,0.1,0.04539999645203352,1,1.984100922481869,1.9587708731115216,1.0129316040574519
wine_binary,0,7,0.0,0.0452000240329653,1,0.9943155424984279,0.9943155424984279,1.0
wine_binary,0,7,0.01,0.045100023271515965,1,0.996092726183127,0.9943155424984279,1.0017873437643683
wine_binary,0,7,0.03,0.044599990360438824,1,1.027592101590554,0.9943155424984279,1.033466799692693
wine_binary,0,7,0.05,0.04529999569058418,1,0.9314794623479424,0.9943155424984279,0.9368046887886349
wine_binary,0,7,0.1,0.04509999416768551,1,1.2248998538245899,0.9943155424984279,1.231902551524811
wine_binary,0,8,0.0,0.04449998959898949,1,1.7206658482983965,1.7206658482983965,1.0
wine_binary,0,8,0.01,0.045900000259280205,1,1.7096039272745842,1.7206658482983965,0.9935711393151949
wine_binary,0,8,0.03,0.10379997547715902,1,1.6899555044140873,1.7206658482983965,0.9821520582193926
wine_binary,0,8,0.05,0.04859999171458185,1,1.7419742373822718,1.7206658482983965,1.0123838042726003
wine_binary,0,8,0.1,0.04549999721348286,1,1.7393315636214783,1.7206658482983965,1.0108479605970797
wine_binary,0,9,0.0,0.04460001946426928,1,0.9936024801154424,0.9936024801154424,1.0
wine_binary,0,9,0.01,0.0447999918833375,1,0.9928346513557988,0.9936024801154424,0.9992272274123608
wine_binary,0,9,0.03,0.04499999340623617,1,0.9900778060127129,0.9936024801154424,0.9964526315369906
wine_binary,0,9,0.05,0.04549999721348286,1,1.0322025418485417,0.9936024801154424,1.0388485964010623
wine_binary,0,9,0.1,0.04549999721348286,1,1.210020350429819,0.9936024801154424,1.2178113225816747
wine_binary,0,10,0.0,0.04420001641847193,1,0.2552068601681028,0.2552068601681028,1.0
wine_binary,0,10,0.01,0.04490002174861729,1,0.25084755160414557,0.2552068601681028,0.9829185290666334
wine_binary,0,10,0.03,0.047299981815740466,1,0.317709991902155,0.2552068601681028,1.244911644196719
wine_binary,0,10,0.05,0.050099974032491446,1,0.2251791486384153,0.2552068601681028,0.8823397164562564
wine_binary,0,10,0.1,0.04689997876994312,1,0.19760724514638875,0.2552068601681028,0.7743022464843867
wine_binary,0,11,0.0,0.048699992476031184,1,0.19196742429843172,0.19196742429843172,1.0
wine_binary,0,11,0.01,0.05180001608096063,1,0.17348171095488185,0.19196742429843172,0.9037039049145543
wine_binary,0,11,0.03,0.05259999306872487,1,0.2138624301599905,0.19196742429843172,1.1140558401592184
wine_binary,0,11,0.05,0.047900015488266945,1,0.25373859370128815,0.19196742429843172,1.3217794353839287
wine_binary,0,11,0.1,0.04640000406652689,1,0.12496873801300157,0.19196742429843172,0.65098929398941
wine_binary,0,12,0.0,0.04509999416768551,1,2.029347367462324,2.029347367462324,1.0
wine_binary,0,12,0.01,0.04460001946426928,1,2.0145303287168486,2.029347367462324,0.9926986187859972
wine_binary,0,12,0.03,0.044100015657022595,1,1.9749836440588444,2.029347367462324,0.9732112282622857
wine_binary,0,12,0.05,0.045900000259280205,1,2.043012792170234,2.029347367462324,1.0067339012172165
wine_binary,0,12,0.1,0.045100023271515965,1,1.867926707107595,2.029347367462324,0.9204568606918273
wine_binary,0,13,0.0,0.072900002123788,1,1.0548508848997578,1.0548508848997578,1.0
wine_binary,0,13,0.01,0.0740000104997307,1,1.0642908742593522,1.0548508848997578,1.0089491220936802
wine_binary,0,13,0.03,0.08120000711642206,1,1.0547943542132492,1.0548508848997578,0.9999464088362461
wine_binary,0,13,0.05,0.07830001413822174,1,1.0438822188850434,1.0548508848997578,0.9896016904647554
wine_binary,0,13,0.1,0.04680000711232424,1,0.9491139421770478,1.0548508848997578,0.8997612418623907
wine_binary,0,14,0.0,0.044400017941370606,1,1.32322132689601,1.32322132689601,1.0
wine_binary,0,14,0.01,0.043899985030293465,1,1.3261420924178866,1.32322132689601,1.002207314424661
wine_binary,0,14,0.03,0.044899992644786835,1,1.2906080924097738,1.32322132689601,0.9753531523235498
wine_binary,0,14,0.05,0.045199994929134846,1,1.3453261569548556,1.32322132689601,1.0167053157393546
wine_binary,0,14,0.1,0.04709998029284179,1,1.1783347821046282,1.32322132689601,0.8905046783584918
wine_binary,0,15,0.0,0.07510001887567341,1,0.575899428190781,0.575899428190781,1.0
wine_binary,0,15,0.01,0.08040000102482736,1,0.5532628532431908,0.575899428190781,0.9606935276551598
wine_binary,0,15,0.03,0.07650000043213367,1,0.5278161711057872,0.575899428190781,0.9165075450134584
wine_binary,0,15,0.05,0.04749998333863914,1,0.0,0.575899428190781,0.0
wine_binary,0,15,0.1,0.07609999738633633,1,0.3460829651379902,0.575899428190781,0.6009434081662981
wine_binary,0,16,0.0,0.07540002116002142,1,0.9527685411282361,0.9527685411282361,1.0
wine_binary,0,16,0.01,0.07670000195503235,1,0.9580889266046966,0.9527685411282361,1.005584132186145
wine_binary,0,16,0.03,0.07500001811422408,1,0.9744352026659808,0.9527685411282361,1.0227407398570147
wine_binary,0,16,0.05,0.07479998748749495,1,0.9563909990339186,0.9527685411282361,1.0038020334942974
wine_binary,0,16,0.1,0.07440001354552805,1,0.9873880117873157,0.9527685411282361,1.036335656735774
wine_binary,0,17,0.0,0.0782000133767724,1,1.1304678782575066,1.1304678782575066,1.0
wine_binary,0,17,0.01,0.07319997530430555,1,1.1272195412834167,1.1304678782575066,0.997126555263917
wine_binary,0,17,0.03,0.0720999960321933,1,1.127739433149043,1.1304678782575066,0.9975864461423979
wine_binary,0,17,0.05,0.05169998621568084,1,1.104211300269073,1.1304678782575066,0.9767737071583977
wine_binary,0,17,0.1,0.07320000440813601,1,1.1421726687756446,1.1304678782575066,1.0103539346347281
wine_binary,0,18,0.0,0.04370001261122525,1,1.6631197927593884,1.6631197927593884,1.0
wine_binary,0,18,0.01,0.044899992644786835,1,1.6671461562097718,1.6631197927593884,1.0024209701958409
wine_binary,0,18,0.03,0.04579999949783087,1,1.6306646848611108,1.6631197927593884,0.9804854057779991
wine_binary,0,18,0.05,0.044800020987167954,1,1.7037931601023089,1.6631197927593884,1.0244560659550788
wine_binary,0,18,0.1,0.044199987314641476,1,1.8584266705581924,1.6631197927593884,1.117434040920623
wine_binary,0,19,0.0,0.04409998655319214,1,0.04784870386614348,0.04784870386614348,1.0
wine_binary,0,19,0.01,0.044400017941370606,1,0.04544421575249444,0.04784870386614348,0.9497481035144528
wine_binary,0,19,0.03,0.044599990360438824,1,0.08527588197247477,0.04784870386614348,1.782198368654533
wine_binary,0,19,0.05,0.04509999416768551,1,0.0,0.04784870386614348,0.0
wine_binary,0,19,0.1,0.045199994929134846,1,0.10108095044219714,0.04784870386614348,2.112511777225369
wine_binary,0,20,0.0,0.04379998426884413,1,0.8553457276360126,0.8553457276360126,1.0
wine_binary,0,20,0.01,0.04490002174861729,1,0.8499832440380303,0.8553457276360126,0.993730624442583
wine_binary,0,20,0.03,0.04439998883754015,1,0.8607806287674757,0.8553457276360126,1.00635404019201
wine_binary,0,20,0.05,0.04439998883754015,1,0.8138095338218698,0.8553457276360126,0.9514392923561568
wine_binary,0,20,0.1,0.044400017941370606,1,0.9859930583669643,0.8553457276360126,1.152742132812228
wine_binary,0,21,0.0,0.043100008042529225,1,0.6331974685458468,0.6331974685458468,1.0
wine_binary,0,21,0.01,0.04630000330507755,1,0.6336645426031174,0.6331974685458468,1.0007376435953594
wine_binary,0,21,0.03,0.04539999645203352,1,0.6784682238648918,0.6331974685458468,1.0714954774266714
wine_binary,0,21,0.05,0.045199994929134846,1,0.679200561020435,0.6331974685458468,1.0726520473624688
wine_binary,0,21,0.1,0.04429998807609081,1,0.6076983593936414,0.6331974685458468,0.9597296097680795
wine_binary,0,22,0.0,0.04469999112188816,1,1.0901460556012743,1.0901460556012743,1.0
wine_binary,0,22,0.01,0.04449998959898949,1,1.0924019682231845,1.0901460556012743,1.002069367320387
wine_binary,0,22,0.03,0.043899985030293465,1,1.120936603328066,1.0901460556012743,1.0282444242847892
wine_binary,0,22,0.05,0.06930000381544232,1,1.0364777064968214,1.0901460556012743,0.950769579150702
wine_binary,0,22,0.1,0.050000002374872565,1,1.1472861817464555,1.0901460556012743,1.0524151106648414
wine_binary,0,23,0.0,0.09590000263415277,1,1.2760302978833187,1.2760302978833187,1.0
wine_binary,0,23,0.01,0.07089998689480126,1,1.2562849362478439,1.2760302978833187,0.9845259460780607
wine_binary,0,23,0.03,0.08129997877404094,1,1.2846173014294444,1.2760302978833187,1.0067294668162425
wine_binary,0,23,0.05,0.06500000017695129,1,1.2021198021195956,1.2760302978833187,0.9420777893077257
wine_binary,0,23,0.1,0.05750000127591193,1,1.297609985602131,1.2760302978833187,1.0169115794151666
wine_binary,0,24,0.0,0.053099996875971556,1,0.41928797570052434,0.41928797570052434,1.0
wine_binary,0,24,0.01,0.04919999628327787,1,0.4162208166428114,0.41928797570052434,0.9926848389759128
wine_binary,0,24,0.03,0.048999994760379195,1,0.40560338214851566,0.41928797570052434,0.9673623038458349
wine_binary,0,24,0.05,0.04770001396536827,1,0.44418175222293454,0.41928797570052434,1.05937154882827
wine_binary,0,24,0.1,0.04830001853406429,1,0.4835481611587693,0.41928797570052434,1.1532602630707032
wine_binary,0,25,0.0,0.04810001701116562,1,0.40526298201640354,0.40526298201640354,1.0
wine_binary,0,25,0.01,0.04889999399892986,1,0.4065209883870926,0.40526298201640354,1.003104172911204
wine_binary,0,25,0.03,0.050700007705017924,1,0.42522534343342167,0.40526298201640354,1.0492577963022789
wine_binary,0,25,0.05,0.04859999171458185,1,0.3654955289336175,0.40526298201640354,0.9018724757812289
wine_binary,0,25,0.1,0.04789998638443649,1,0.3162744718889139,0.40526298201640354,0.780417866727616
wine_binary,0,26,0.0,0.04680000711232424,1,0.7465358743651574,0.7465358743651574,1.0
wine_binary,0,26,0.01,0.04770001396536827,1,0.7424056043308781,0.7465358743651574,0.9944674192143925
wine_binary,0,26,0.03,0.04680000711232424,1,0.7327942895259462,0.7465358743651574,0.9815928673877904
wine_binary,0,26,0.05,0.04710000939667225,1,0.704044043642555,0.7465358743651574,0.9430813277945459
wine_binary,0,26,0.1,0.04689997876994312,1,0.6675352343495461,0.7465358743651574,0.8941770345828427
wine_binary,0,27,0.0,0.04569999873638153,1,1.6534049819791337,1.6534049819791337,1.0
wine_binary,0,27,0.01,0.04600000102072954,1,1.6532314302104694,1.6534049819791337,0.9998950337209843
wine_binary,0,27,0.03,0.04529999569058418,1,1.6537331884047544,1.6534049819791337,1.000198503348664
wine_binary,0,27,0.05,0.045599997974932194,1,1.6287840613900577,1.6534049819791337,0.9851089594760961
wine_binary,0,27,0.1,0.04529999569058418,1,1.6725642483666925,1.6534049819791337,1.0115877637943398
wine_binary,0,28,0.0,0.04499999340623617,1,0.3232617560157839,0.3232617560157839,1.0
